20380:77787,53476,77786,77783,77784,77789,77799,77794,77798,77796
20381:79713,55085,79708,79705,79707,79714,79722,79715,79721,79718
20394:81644,60892,81643,81641,81640,81642,81645,81651,81646,81650
20395:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
20409:72899,50721,72895,72888,72891,72903,72909,72904,72908,72906
20420:78360,53801,78359,78357,78358,78361,78373,78362,78372,78366
20438:82228,61670,82227,82225,82224,82226,82229,82236,82235,82230
20439:81659,60870,81658,81656,81655,81657,81660,81666,81661,81665
20440:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
20441:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
20443:82226,61668,82225,82223,82222,82224,82227,82234,82233,82228
20456:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
20463:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
20465:81642,60893,81641,81639,81638,81640,81643,81649,81644,81648
20466:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
20473:82228,61667,82227,82225,82224,82226,82229,82236,82235,82230
20497:78770,54146,78769,78767,78768,78771,78777,78772,78776,78774
20498:81643,60891,81642,81640,81639,81641,81644,81650,81645,81649
20507:73384,50895,73382,73376,73381,73389,73400,73390,73396,73391
20512:82227,61670,82226,82224,82223,82225,82228,82235,82234,82229
20520:81261,57688,81259,81255,81253,81257,81262,81272,81263,81271
20544:75880,52154,75878,75875,75876,75882,75900,75891,75899,75892
20545:78107,53844,78106,78104,78105,78109,78123,78110,78117,78113
20546:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
20547:76308,52435,76307,76304,76306,76310,76317,76312,76316,76314
20549:82227,61670,82226,82224,82223,82225,82228,82235,82234,82229
20550:82228,61670,82227,82225,82224,82226,82229,82236,82235,82230
20553:79345,55036,79344,79340,79342,79346,79357,79349,79355,79353
20555:73543,50961,73542,73532,73533,73549,73567,73550,73566,73559
20556:76688,52786,76686,76683,76685,76692,76705,76696,76703,76698
20572:82230,61671,82229,82227,82226,82228,82231,82238,82237,82232
20582:82226,61669,82225,82223,82222,82224,82227,82234,82233,82228
20607:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
20624:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
20628:80884,56973,80883,80880,80881,80885,80893,80886,80891,80889
20655:76054,52153,76053,76050,76052,76055,76066,76057,76062,76060
20684:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
20685:76114,52191,76113,76109,76110,76115,76128,76120,76124,76121
20697:77569,53387,77568,77564,77567,77570,77583,77571,77582,77574
20720:72899,50721,72895,72888,72891,72903,72909,72904,72908,72906
20721:74487,51350,74486,74480,74485,74488,74502,74491,74501,74492
20735:82230,61671,82229,82227,82226,82228,82231,82238,82237,82232
20736:75228,51731,75226,75222,75223,75231,75243,75236,75239,75237
20752:70797,50019,70793,70788,70792,70803,70825,70807,70822,70820
20756:74181,51216,74180,74178,74179,74183,74194,74184,74192,74186
20761:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
20766:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
20790:77032,52769,77030,77027,77028,77038,77051,77041,77047,77042
20807:82229,61670,82228,82226,82225,82227,82230,82237,82236,82231
20809:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
20810:79577,54949,79575,79573,79574,79578,79589,79580,79586,79584
20812:81642,60891,81641,81639,81638,81640,81643,81649,81644,81648
20846:72899,50721,72895,72888,72891,72903,72909,72904,72908,72906
20857:82230,61671,82229,82227,82226,82228,82231,82238,82237,82232
20858:81803,59200,81801,81798,81797,81800,81804,81811,81805,81810
20872:81642,60892,81641,81639,81638,81640,81643,81649,81644,81648
20892:81641,60891,81640,81638,81637,81639,81642,81648,81643,81647
20906:70854,50038,70852,70850,70851,70859,70884,70868,70877,70869
20908:81642,60893,81641,81639,81638,81640,81643,81649,81644,81648
20911:81641,60890,81640,81638,81637,81639,81642,81648,81643,81647
20912:72899,50721,72895,72888,72891,72903,72909,72904,72908,72906
20918:78634,54339,78632,78629,78631,78636,78645,78638,78644,78640
20926:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
20932:81644,60889,81643,81641,81640,81642,81645,81651,81646,81650
20950:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
20954:72730,50655,72726,72720,72723,72732,72759,72744,72757,72748
20973:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
20985:82228,61670,82227,82225,82224,82226,82229,82236,82235,82230
20990:74859,51518,74858,74851,74856,74861,74870,74862,74869,74864
21028:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
21029:72668,50626,72664,72662,72663,72669,72687,72671,72680,72675
21030:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
21032:82227,61665,82226,82224,82223,82225,82228,82235,82234,82229
21033:82228,61671,82227,82225,82224,82226,82229,82236,82235,82230
21037:82225,61667,82224,82222,82221,82223,82226,82233,82232,82227
21080:80868,56962,80867,80864,80866,80870,80878,80872,80877,80875
21082:82228,61670,82227,82225,82224,82226,82229,82236,82235,82230
21084:75471,51903,75470,75460,75463,75473,75483,75475,75480,75477
21120:81643,60891,81642,81640,81639,81641,81644,81650,81645,81649
21139:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
21140:81642,60893,81641,81639,81638,81640,81643,81649,81644,81648
21148:82228,61671,82227,82225,82224,82226,82229,82236,82235,82230
21149:81642,60893,81641,81639,81638,81640,81643,81649,81644,81648
21151:76273,52280,76269,76265,76267,76278,76294,76280,76289,76281
21160:81645,60891,81644,81642,81641,81643,81646,81652,81647,81651
21164:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
21196:81642,60893,81641,81639,81638,81640,81643,81649,81644,81648
21207:81642,60891,81641,81639,81638,81640,81643,81649,81644,81648
21220:81646,60886,81645,81643,81642,81644,81647,81653,81648,81652
21246:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
21256:82229,61669,82228,82226,82225,82227,82230,82237,82236,82231
21259:77392,53234,77390,77387,77388,77393,77407,77394,77406,77400
21266:77314,53074,77313,77311,77312,77317,77327,77320,77326,77323
21272:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
21288:76054,52176,76053,76050,76052,76055,76066,76057,76062,76060
21317:75216,51721,75213,75211,75212,75217,75226,75219,75223,75220
21318:82227,61670,82226,82224,82223,82225,82228,82235,82234,82229
21354:72899,50721,72895,72888,72891,72903,72909,72904,72908,72906
21384:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
21401:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
21423:72899,50721,72895,72888,72891,72903,72909,72904,72908,72906
21447:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
21448:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
21469:81642,60892,81641,81639,81638,81640,81643,81649,81644,81648
21476:81652,60878,81651,81649,81648,81650,81653,81659,81654,81658
21505:81642,60893,81641,81639,81638,81640,81643,81649,81644,81648
21514:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
21518:79812,55225,79811,79809,79810,79813,79821,79814,79819,79817
21531:77253,52943,77252,77249,77251,77259,77271,77262,77267,77263
21542:82228,61670,82227,82225,82224,82226,82229,82236,82235,82230
21543:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
21551:81644,60891,81643,81641,81640,81642,81645,81651,81646,81650
21570:74795,51490,74793,74787,74792,74799,74807,74801,74806,74803
21585:82227,61670,82226,82224,82223,82225,82228,82235,82234,82229
21599:81641,60893,81640,81638,81637,81639,81642,81648,81643,81647
21604:72320,50481,72316,72312,72315,72321,72331,72322,72330,72326
21608:82227,61670,82226,82224,82223,82225,82228,82235,82234,82229
21617:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
21631:81659,60870,81658,81656,81655,81657,81660,81666,81661,81665
21633:77086,53014,77085,77083,77084,77089,77102,77091,77101,77097
21637:81658,60870,81657,81655,81654,81656,81659,81665,81660,81664
21670:80354,56043,80353,80351,80352,80355,80364,80356,80363,80358
21689:81642,60893,81641,81639,81638,81640,81643,81649,81644,81648
21712:82229,61670,82228,82226,82225,82227,82230,82237,82236,82231
21713:81642,60893,81641,81639,81638,81640,81643,81649,81644,81648
21714:82228,61671,82227,82225,82224,82226,82229,82236,82235,82230
21722:74691,51447,74689,74684,74685,74692,74713,74694,74705,74701
21723:77273,53046,77271,77264,77267,77274,77283,77277,77281,77278
21732:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
21737:81643,60893,81642,81640,81639,81641,81644,81650,81645,81649
21745:81644,60892,81643,81641,81640,81642,81645,81651,81646,81650
21763:77870,53546,77869,77866,77867,77871,77881,77872,77880,77875
21774:81653,60878,81652,81650,81649,81651,81654,81660,81655,81659
21787:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
21794:82229,61668,82228,82226,82225,82227,82230,82237,82236,82231
21796:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
21834:81641,60890,81640,81638,81637,81639,81642,81648,81643,81647
21838:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
21853:82227,61669,82226,82224,82223,82225,82228,82235,82234,82229
21868:75562,51909,75560,75554,75558,75565,75580,75566,75578,75570
21869:82226,61669,82225,82223,82222,82224,82227,82234,82233,82228
21908:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
21912:82227,61669,82226,82224,82223,82225,82228,82235,82234,82229
21931:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
21932:72899,50721,72895,72888,72891,72903,72909,72904,72908,72906
21933:81641,60893,81640,81638,81637,81639,81642,81648,81643,81647
21934:78124,53604,78123,78115,78117,78126,78135,78127,78134,78131
21941:73909,51112,73908,73905,73907,73913,73924,73916,73920,73917
21943:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
21944:74972,51582,74969,74964,74966,74976,74991,74979,74990,74985
21945:81645,60889,81644,81642,81641,81643,81646,81652,81647,81651
21947:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
21960:80228,55752,80227,80225,80226,80229,80242,80230,80238,80233
21967:81642,60893,81641,81639,81638,81640,81643,81649,81644,81648
21968:81642,60891,81641,81639,81638,81640,81643,81649,81644,81648
21979:75712,51981,75708,75704,75706,75715,75730,75724,75729,75725
21993:74828,51503,74819,74813,74814,74829,74846,74830,74844,74839
21996:78876,54276,78875,78872,78874,78879,78889,78880,78888,78885
22003:81643,60893,81642,81640,81639,81641,81644,81650,81645,81649
22012:82227,61670,82226,82224,82223,82225,82228,82235,82234,82229
22016:74487,51350,74486,74480,74485,74488,74502,74491,74501,74492
22017:80292,56278,80291,80283,80288,80293,80303,80294,80301,80296
22029:75147,51685,75146,75142,75144,75148,75164,75150,75163,75153
22030:81646,60888,81645,81643,81642,81644,81647,81653,81648,81652
22036:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
22037:81642,60892,81641,81639,81638,81640,81643,81649,81644,81648
22060:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
22080:74991,51594,74990,74985,74986,74993,75002,74995,75001,74999
22085:81643,60891,81642,81640,81639,81641,81644,81650,81645,81649
22102:81659,60870,81658,81656,81655,81657,81660,81666,81661,81665
22109:82229,61669,82228,82226,82225,82227,82230,82237,82236,82231
22111:82229,61670,82228,82226,82225,82227,82230,82237,82236,82231
22116:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
22124:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
22128:82230,61671,82229,82227,82226,82228,82231,82238,82237,82232
22158:77214,52897,77212,77210,77211,77215,77222,77216,77221,77218
22164:82230,61670,82229,82227,82226,82228,82231,82238,82237,82232
22165:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
22173:81642,60893,81641,81639,81638,81640,81643,81649,81644,81648
22176:82229,61670,82228,82226,82225,82227,82230,82237,82236,82231
22184:81644,60891,81643,81641,81640,81642,81645,81651,81646,81650
22198:76198,52244,76197,76194,76195,76201,76214,76203,76212,76205
22201:72876,50716,72864,72860,72863,72878,72895,72880,72891,72881
22213:75914,52079,75913,75910,75911,75915,75924,75916,75921,75919
22222:81641,60893,81640,81638,81637,81639,81642,81648,81643,81647
22226:73110,50798,73109,73103,73106,73112,73133,73115,73130,73124
22236:75460,51854,75459,75456,75457,75463,75477,75470,75475,75471
22245:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
22246:82226,61668,82225,82223,82222,82224,82227,82234,82233,82228
22251:73659,51007,73658,73649,73657,73660,73667,73662,73665,73663
22262:76596,52638,76595,76592,76594,76597,76611,76598,76610,76601
22263:81643,60891,81642,81640,81639,81641,81644,81650,81645,81649
22280:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
22286:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
22299:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
22304:81643,60893,81642,81640,81639,81641,81644,81650,81645,81649
22324:72180,50427,72179,72172,72173,72182,72203,72185,72202,72189
22326:81642,60893,81641,81639,81638,81640,81643,81649,81644,81648
22337:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
22346:74486,51349,74485,74477,74480,74487,74501,74488,74496,74491
22354:49073,66694,66674,66680,66696,66713,66697,66710,66698,66708
22363:74993,51678,74991,74986,74990,74995,75003,74998,75001,74999
22366:81644,60891,81643,81641,81640,81642,81645,81651,81646,81650
22372:81641,60892,81640,81638,81637,81639,81642,81648,81643,81647
22373:74946,51585,74944,74942,74943,74949,74963,74951,74961,74954
22382:81074,57180,81072,81066,81067,81075,81084,81077,81082,81079
22388:81659,60870,81658,81656,81655,81657,81660,81666,81661,81665
22392:74234,51246,74232,74224,74230,74239,74249,74240,74248,74243
22399:81643,60893,81642,81640,81639,81641,81644,81650,81645,81649
22400:77000,52866,76999,76996,76998,77001,77016,77006,77014,77007
22401:73455,50919,73453,73446,73449,73457,73470,73460,73469,73462
22418:81644,60892,81643,81641,81640,81642,81645,81651,81646,81650
22426:72524,50574,72522,72515,72517,72529,72548,72530,72538,72532
22427:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
22430:81641,60892,81640,81638,81637,81639,81642,81648,81643,81647
22431:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
22436:81643,60893,81642,81640,81639,81641,81644,81650,81645,81649
22459:81641,60890,81640,81638,81637,81639,81642,81648,81643,81647
22464:81643,60892,81642,81640,81639,81641,81644,81650,81645,81649
22465:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
22469:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
22476:82227,61670,82226,82224,82223,82225,82228,82235,82234,82229
22477:75435,51839,75434,75431,75433,75437,75453,75441,75448,75442
22479:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
22483:82228,61671,82227,82225,82224,82226,82229,82236,82235,82230
22492:77089,52905,77086,77084,77085,77091,77103,77097,77102,77100
22493:81658,60869,81657,81655,81654,81656,81659,81665,81660,81664
22497:76630,52674,76629,76627,76628,76632,76638,76633,76637,76634
22501:81646,60889,81645,81643,81642,81644,81647,81653,81648,81652
22515:81643,60893,81642,81640,81639,81641,81644,81650,81645,81649
22521:81652,60878,81651,81649,81648,81650,81653,81659,81654,81658
22523:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
22533:77408,53049,77407,77405,77406,77410,77419,77411,77418,77413
22538:81642,60893,81641,81639,81638,81640,81643,81649,81644,81648
22546:75704,51971,75702,75697,75698,75706,75725,75708,75724,75712
22568:77281,53078,77280,77277,77278,77283,77292,77284,77290,77286
22574:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
22575:75740,52052,75739,75737,75738,75743,75750,75744,75749,75747
22579:82227,61669,82226,82224,82223,82225,82228,82235,82234,82229
22580:72824,50696,72822,72812,72820,72826,72835,72827,72831,72829
22581:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
22583:76067,52276,76066,76061,76062,76068,76083,76073,76082,76074
22586:81641,60893,81640,81638,81637,81639,81642,81648,81643,81647
22592:76998,52760,76996,76990,76995,76999,77013,77000,77007,77001
22603:75682,51961,75681,75676,75679,75685,75697,75686,75695,75687
22624:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
22639:78009,53684,78008,78002,78006,78011,78029,78013,78028,78020
22675:82228,61670,82227,82225,82224,82226,82229,82236,82235,82230
22681:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
22682:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
22685:81645,60888,81644,81642,81641,81643,81646,81652,81647,81651
22691:78696,54420,78694,78692,78693,78703,78715,78705,78712,78709
22699:82230,61671,82229,82227,82226,82228,82231,82238,82237,82232
22703:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
22706:72500,50559,72498,72492,72495,72501,72508,72502,72505,72503
22711:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
22741:77176,52862,77175,77172,77173,77178,77183,77179,77182,77180
22748:75797,52010,75793,75786,75791,75798,75806,75799,75803,75800
22755:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
22759:79006,54711,79005,79001,79002,79007,79016,79008,79015,79012
22794:82227,61670,82226,82224,82223,82225,82228,82235,82234,82229
22799:81643,60891,81642,81640,81639,81641,81644,81650,81645,81649
22800:72899,50721,72895,72888,72891,72903,72909,72904,72908,72906
22806:81644,60891,81643,81641,81640,81642,81645,81651,81646,81650
22807:81643,60891,81642,81640,81639,81641,81644,81650,81645,81649
22808:81641,60893,81640,81638,81637,81639,81642,81648,81643,81647
22823:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
22824:72773,50678,72772,72766,72770,72775,72790,72777,72788,72780
22825:68010,49338,68009,68004,68005,68013,68034,68014,68022,68018
22835:75952,52096,75950,75944,75945,75954,75961,75956,75960,75957
22844:76183,52237,76182,76180,76181,76185,76195,76186,76194,76188
22850:82228,61670,82227,82225,82224,82226,82229,82236,82235,82230
22851:73124,50798,73115,73110,73112,73126,73138,73130,73136,73133
22862:81659,60870,81658,81656,81655,81657,81660,81666,81661,81665
22863:81643,60891,81642,81640,81639,81641,81644,81650,81645,81649
22867:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
22872:74511,51356,74505,74502,74503,74514,74529,74518,74524,74520
22873:78195,53718,78194,78191,78192,78196,78210,78197,78208,78202
22887:78155,53840,78154,78150,78153,78156,78164,78158,78162,78160
22888:77218,52952,77216,77214,77215,77220,77225,77221,77224,77222
22893:73305,50870,73301,73296,73298,73307,73327,73314,73319,73315
22901:74912,51551,74910,74901,74902,74916,74922,74917,74921,74918
22903:77815,53507,77812,77810,77811,77817,77824,77818,77822,77820
22906:82228,61671,82227,82225,82224,82226,82229,82236,82235,82230
22936:72491,50555,72490,72487,72489,72492,72502,72495,72501,72498
22949:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
22979:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
22983:75551,51892,75540,75536,75538,75554,75566,75558,75565,75560
22986:81659,60870,81658,81656,81655,81657,81660,81666,81661,81665
23000:75085,51650,75082,75077,75081,75087,75100,75090,75098,75091
23040:81658,60869,81657,81655,81654,81656,81659,81665,81660,81664
23044:81313,57483,81312,81310,81308,81311,81315,81323,81316,81321
23055:81659,60870,81658,81656,81655,81657,81660,81666,81661,81665
23057:78176,53875,78175,78167,78174,78177,78189,78178,78185,78181
23073:76345,52442,76344,76338,76340,76348,76360,76351,76359,76357
23099:72377,50511,72373,72363,72367,72383,72395,72384,72390,72387
23110:68611,49471,68608,68606,68607,68614,68629,68616,68627,68623
23111:81644,60891,81643,81641,81640,81642,81645,81651,81646,81650
23112:76076,52279,76074,76068,76073,76082,76092,76083,76090,76087
23113:74745,51464,74742,74737,74738,74750,74774,74753,74764,74756
23114:82226,61669,82225,82223,82222,82224,82227,82234,82233,82228
23127:76466,52510,76462,76459,76460,76467,76475,76468,76474,76472
23133:81642,60892,81641,81639,81638,81640,81643,81649,81644,81648
23183:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
23208:81641,60892,81640,81638,81637,81639,81642,81648,81643,81647
23221:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
23229:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
23234:78139,53863,78138,78135,78136,78141,78150,78142,78146,78144
23244:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
23252:70820,50023,70807,70797,70803,70821,70832,70822,70830,70825
23254:72235,50444,72233,72230,72231,72237,72246,72238,72245,72241
23255:81642,60893,81641,81639,81638,81640,81643,81649,81644,81648
23277:81646,60888,81645,81643,81642,81644,81647,81653,81648,81652
23311:82228,61670,82227,82225,82224,82226,82229,82236,82235,82230
23323:74602,51403,74600,74588,74589,74608,74622,74611,74619,74615
23335:82229,61670,82228,82226,82225,82227,82230,82237,82236,82231
23340:81643,60892,81642,81640,81639,81641,81644,81650,81645,81649
23367:82228,61670,82227,82225,82224,82226,82229,82236,82235,82230
23382:75910,52067,75903,75900,75902,75911,75919,75913,75916,75914
23399:81659,60870,81658,81656,81655,81657,81660,81666,81661,81665
23408:75310,51767,75309,75302,75307,75312,75322,75314,75321,75316
23423:77799,53325,77798,77796,77797,77800,77808,77801,77807,77805
23433:77653,53225,77650,77645,77649,77654,77669,77657,77663,77658
23448:72899,50721,72895,72888,72891,72903,72909,72904,72908,72906
23452:76038,52142,76034,76025,76031,76039,76050,76041,76045,76042
23458:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
23464:75392,51838,75390,75385,75387,75394,75404,75395,75401,75396
23465:75976,52199,75975,75970,75971,75977,75988,75980,75987,75985
23498:81642,60893,81641,81639,81638,81640,81643,81649,81644,81648
23508:72010,50387,72006,71993,71994,72011,72030,72015,72029,72024
23514:81658,60869,81657,81655,81654,81656,81659,81665,81660,81664
23542:75381,51843,75379,75375,75377,75382,75392,75384,75390,75385
23544:81643,60891,81642,81640,81639,81641,81644,81650,81645,81649
23548:75433,51853,75431,75425,75430,75434,75447,75435,75442,75437
23549:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
23569:79647,55326,79646,79641,79644,79648,79656,79649,79655,79652
23587:82228,61670,82227,82225,82224,82226,82229,82236,82235,82230
23595:75956,52094,75954,75950,75952,75957,75966,75959,75965,75960
23606:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
23631:77867,53449,77866,77861,77864,77869,77876,77870,77875,77872
23637:77567,53318,77564,77562,77563,77568,77577,77569,77574,77571
23653:82230,61671,82229,82227,82226,82228,82231,82238,82237,82232
23670:73389,50898,73384,73381,73382,73390,73403,73391,73401,73395
23678:75944,52095,75943,75939,75941,75945,75957,75950,75956,75952
23686:79049,54742,79045,79035,79039,79050,79061,79052,79060,79055
23692:74175,51219,74172,74156,74166,74179,74186,74180,74184,74181
23699:82229,61670,82228,82226,82225,82227,82230,82237,82236,82231
23711:72093,50404,72087,72082,72086,72101,72113,72104,72110,72105
23714:77317,53057,77314,77312,77313,77320,77329,77323,77327,77324
23735:77808,53336,77807,77805,77806,77809,77817,77810,77815,77812
23751:77234,53136,77233,77230,77231,77235,77241,77237,77240,77238
23779:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
23785:81641,60893,81640,81638,81637,81639,81642,81648,81643,81647
23827:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
23828:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
23847:77563,53392,77562,77558,77560,77564,77572,77567,77571,77569
23865:71758,50319,71755,71749,71754,71762,71786,71764,71784,71765
23872:70822,50025,70821,70807,70820,70825,70837,70829,70833,70830
23895:73035,50770,73034,73030,73031,73038,73047,73039,73046,73042
23907:72924,50730,72914,72909,72913,72926,72952,72928,72946,72932
23919:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
23923:77135,52971,77134,77129,77133,77136,77144,77137,77142,77138
23934:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
23943:81643,60893,81642,81640,81639,81641,81644,81650,81645,81649
23959:81646,60884,81645,81643,81642,81644,81647,81653,81648,81652
23960:73376,50895,73374,73363,73365,73381,73391,73382,73390,73384
23961:81641,60892,81640,81638,81637,81639,81642,81648,81643,81647
23962:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
23963:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
23979:72952,50735,72946,72932,72935,72955,72968,72956,72963,72959
23997:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
24018:81642,60891,81641,81639,81638,81640,81643,81649,81644,81648
24019:74917,51549,74916,74910,74912,74918,74925,74920,74923,74921
24056:81659,60870,81658,81656,81655,81657,81660,81666,81661,81665
24060:81644,60892,81643,81641,81640,81642,81645,81651,81646,81650
24061:82227,61669,82226,82224,82223,82225,82228,82235,82234,82229
24075:81643,60892,81642,81640,81639,81641,81644,81650,81645,81649
24083:81643,60892,81642,81640,81639,81641,81644,81650,81645,81649
24100:75600,51926,75598,75595,75597,75602,75616,75604,75612,75608
24129:74475,51344,74473,74465,74466,74477,74488,74480,74487,74485
24144:73801,51067,73800,73796,73797,73803,73820,73805,73817,73807
24146:77171,53043,77168,77166,77167,77172,77179,77173,77178,77175
24155:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
24157:81658,60869,81657,81655,81654,81656,81659,81665,81660,81664
24158:81642,60892,81641,81639,81638,81640,81643,81649,81644,81648
24162:81659,60870,81658,81656,81655,81657,81660,81666,81661,81665
24175:81643,60893,81642,81640,81639,81641,81644,81650,81645,81649
24179:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
24184:81641,60892,81640,81638,81637,81639,81642,81648,81643,81647
24185:81644,60890,81643,81641,81640,81642,81645,81651,81646,81650
24199:81641,60893,81640,81638,81637,81639,81642,81648,81643,81647
24206:81659,60870,81658,81656,81655,81657,81660,81666,81661,81665
24210:73776,51051,73775,73770,73771,73777,73786,73779,73784,73781
24219:81641,60891,81640,81638,81637,81639,81642,81648,81643,81647
24236:81642,60893,81641,81639,81638,81640,81643,81649,81644,81648
24248:69499,49683,69495,69489,69494,69509,69527,69512,69522,69513
24262:77837,53601,77835,77831,77832,77838,77847,77839,77845,77843
24265:81642,60893,81641,81639,81638,81640,81643,81649,81644,81648
24269:81644,60892,81643,81641,81640,81642,81645,81651,81646,81650
24273:81658,60869,81657,81655,81654,81656,81659,81665,81660,81664
24286:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
24309:82230,123343,82229,82227,82226,82228,82231,82238,82237,82232
24317:81643,60893,81642,81640,81639,81641,81644,81650,81645,81649
24331:81642,60893,81641,81639,81638,81640,81643,81649,81644,81648
24339:82229,61671,82228,82226,82225,82227,82230,82237,82236,82231
24349:75987,52118,75986,75980,75985,75988,76000,75991,75997,75994
24397:76197,52248,76195,76191,76194,76198,76212,76201,76210,76203
24409:74580,51399,74576,74574,74575,74581,74589,74584,74588,74585
24413:75799,52019,75798,75793,75797,75800,75809,75801,75807,75803
24418:82228,61671,82227,82225,82224,82226,82229,82236,82235,82230
24421:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
24440:81643,60892,81642,81640,81639,81641,81644,81650,81645,81649
24468:73821,51070,73820,73816,73817,73823,73834,73825,73832,73828
24473:77905,53417,77904,77902,77903,77906,77919,77908,77918,77914
24489:81659,60870,81658,81656,81655,81657,81660,81666,81661,81665
24536:73488,50931,73474,73469,73470,73495,73506,73497,73504,73498
24558:72425,50533,72422,72417,72420,72426,72440,72427,72438,72433
24580:81659,60870,81658,81656,81655,81657,81660,81666,81661,81665
24581:75824,52020,75823,75820,75822,75828,75840,75829,75837,75832
24591:81659,60870,81658,81656,81655,81657,81660,81666,81661,81665
24617:81643,60894,81642,81640,81639,81641,81644,81650,81645,81649
24618:73786,51059,73784,73781,73782,73787,73803,73796,73801,73797
24623:78366,53803,78365,78361,78362,78369,78378,78372,78376,78374
24631:82230,61671,82229,82227,82226,82228,82231,82238,82237,82232
